segment,country,product,discount_band,units_sold,manufacturing_price,sale_price,gross_sales,discounts,sales,cogs,profit,date,month_number,month_name,year,net_income,total_assets,equity,liabilities,current_assets,current_liabilities,roa,roe,marge_nette,endettement,liquidite,rotation_actifs,Cluster
Small Business,Germany,Carretera,low,214.0,3.0,300.0,64200.0,1284.0,62916.0,53500.0,9416.0,,10, October ,2013,9416.0,629160.0,125832.0,503328.0,314580.0,188748.0,0.014965986394557823,0.07482993197278912,0.14965986394557823,4.0,1.6666666666666667,0.1,1
Government,France,Carretera,low,2145.0,3.0,7.0,15015.0,300.3,14714.7,10725.0,3989.7,,11, November ,2013,3989.7,147147.0,29429.4,117717.6,73573.5,44144.1,0.027113702623906704,0.13556851311953352,0.27113702623906705,4.0,1.6666666666666667,0.1,1
Government,Canada,Carretera,low,2852.0,3.0,350.0,998200.0,19964.0,978236.0,741520.0,236716.0,,12, December ,2014,236716.0,9782360.0,1956472.0,7825888.0,4891180.0,2934708.0,0.024198250728862974,0.12099125364431487,0.24198250728862974,4.0,1.6666666666666667,0.1,1
Channel Partners,United States of America,Montana,low,1142.0,5.0,12.0,13704.0,274.08,13429.92,3426.0,10003.92,,6, June ,2014,10003.92,134299.2,26859.840000000004,107439.36000000002,67149.6,40289.76,0.07448979591836734,0.3724489795918367,0.7448979591836735,4.0,1.6666666666666667,0.09999999999999999,0
Government,United States of America,Montana,low,1566.0,5.0,20.0,31320.0,626.4,30693.6,15660.0,15033.6,,10, October ,2014,15033.6,306936.0,61387.200000000004,245548.80000000002,153468.0,92080.8,0.0489795918367347,0.24489795918367346,0.489795918367347,4.0,1.6666666666666665,0.09999999999999999,0
Channel Partners,Mexico,Montana,low,690.0,5.0,12.0,8280.0,165.6,8114.4,2070.0,6044.4,,11, November ,2014,6044.4,81144.0,16228.800000000001,64915.200000000004,40572.0,24343.2,0.07448979591836734,0.3724489795918367,0.7448979591836734,4.0,1.6666666666666665,0.09999999999999999,0
Enterprise,Mexico,Montana,low,1660.0,5.0,125.0,207500.0,4150.0,203350.0,199200.0,4150.0,,11, November ,2013,4150.0,2033500.0,406700.0,1626800.0,1016750.0,610050.0,0.0020408163265306124,0.01020408163265306,0.02040816326530612,4.0,1.6666666666666667,0.1,1
Midmarket,Canada,Paseo,low,2363.0,10.0,15.0,35445.0,708.9,34736.1,23630.0,11106.1,,2, February ,2014,11106.1,347361.0,69472.2,277888.8,173680.5,104208.3,0.03197278911564626,0.1598639455782313,0.3197278911564626,4.0,1.6666666666666665,0.09999999999999999,1
Small Business,France,Paseo,low,918.0,10.0,300.0,275400.0,5508.0,269892.0,229500.0,40392.0,,5, May ,2014,40392.0,2698920.0,539784.0,2159136.0,1349460.0,809676.0,0.014965986394557823,0.07482993197278912,0.14965986394557823,4.0,1.6666666666666667,0.1,1
Small Business,Germany,Paseo,low,1728.0,10.0,300.0,518400.0,10368.0,508032.0,432000.0,76032.0,,5, May ,2014,76032.0,5080320.0,1016064.0,4064256.0,2540160.0,1524096.0,0.014965986394557823,0.07482993197278912,0.14965986394557823,4.0,1.6666666666666667,0.1,1
Channel Partners,United States of America,Paseo,low,1142.0,10.0,12.0,13704.0,274.08,13429.92,3426.0,10003.92,,6, June ,2014,10003.92,134299.2,26859.840000000004,107439.36000000002,67149.6,40289.76,0.07448979591836734,0.3724489795918367,0.7448979591836735,4.0,1.6666666666666667,0.09999999999999999,0
Enterprise,Mexico,Paseo,low,662.0,10.0,125.0,82750.0,1655.0,81095.0,79440.0,1655.0,,6, June ,2014,1655.0,810950.0,162190.0,648760.0,405475.0,243285.0,0.0020408163265306124,0.01020408163265306,0.02040816326530612,4.0,1.6666666666666667,0.1,1
Channel Partners,Canada,Paseo,low,1295.0,10.0,12.0,15540.0,310.8,15229.2,3885.0,11344.2,,10, October ,2014,11344.2,152292.0,30458.4,121833.6,76146.0,45687.6,0.07448979591836735,0.37244897959183676,0.7448979591836735,4.0,1.6666666666666667,0.1,0
Enterprise,Germany,Paseo,low,809.0,10.0,125.0,101125.0,2022.5,99102.5,97080.0,2022.5,,10, October ,2013,2022.5,991025.0,198205.0,792820.0,495512.5,297307.5,0.0020408163265306124,0.01020408163265306,0.02040816326530612,4.0,1.6666666666666667,0.1,1
Enterprise,Mexico,Paseo,low,2145.0,10.0,125.0,268125.0,5362.5,262762.5,257400.0,5362.5,,10, October ,2013,5362.5,2627625.0,525525.0,2102100.0,1313812.5,788287.5,0.0020408163265306124,0.01020408163265306,0.02040816326530612,4.0,1.6666666666666667,0.1,1
Channel Partners,France,Paseo,low,1785.0,10.0,12.0,21420.0,428.4,20991.6,5355.0,15636.6,,11, November ,2013,15636.6,209916.0,41983.200000000004,167932.80000000002,104958.0,62974.799999999996,0.07448979591836735,0.3724489795918367,0.7448979591836735,4.0,1.6666666666666667,0.09999999999999999,0
Small Business,Canada,Paseo,low,1916.0,10.0,300.0,574800.0,11496.0,563304.0,479000.0,84304.0,,12, December ,2014,84304.0,5633040.0,1126608.0,4506432.0,2816520.0,1689912.0,0.014965986394557823,0.07482993197278912,0.14965986394557823,4.0,1.6666666666666667,0.1,1
Government,Canada,Paseo,low,2852.0,10.0,350.0,998200.0,19964.0,978236.0,741520.0,236716.0,,12, December ,2014,236716.0,9782360.0,1956472.0,7825888.0,4891180.0,2934708.0,0.024198250728862974,0.12099125364431487,0.24198250728862974,4.0,1.6666666666666667,0.1,1
Enterprise,Canada,Paseo,low,2729.0,10.0,125.0,341125.0,6822.5,334302.5,327480.0,6822.5,,12, December ,2014,6822.5,3343025.0,668605.0,2674420.0,1671512.5,1002907.5,0.0020408163265306124,0.01020408163265306,0.02040816326530612,4.0,1.6666666666666667,0.1,1
Midmarket,United States of America,Paseo,low,1925.0,10.0,15.0,28875.0,577.5,28297.5,19250.0,9047.5,,12, December ,2013,9047.5,282975.0,56595.0,226380.0,141487.5,84892.5,0.03197278911564626,0.1598639455782313,0.3197278911564626,4.0,1.6666666666666667,0.1,1
Government,United States of America,Paseo,low,2013.0,10.0,7.0,14091.0,281.82,13809.18,10065.0,3744.18,,12, December ,2013,3744.18,138091.8,27618.36,110473.44,69045.9,41427.53999999999,0.027113702623906707,0.13556851311953352,0.27113702623906705,4.0,1.6666666666666667,0.1,1
Channel Partners,France,Paseo,low,1055.0,10.0,12.0,12660.0,253.2,12406.8,3165.0,9241.8,,12, December ,2014,9241.8,124068.0,24813.600000000002,99254.40000000001,62034.0,37220.4,0.07448979591836734,0.37244897959183665,0.7448979591836734,4.0,1.6666666666666665,0.09999999999999999,0
Channel Partners,Mexico,Paseo,low,1084.0,10.0,12.0,13008.0,260.16,12747.84,3252.0,9495.84,,12, December ,2014,9495.84,127478.4,25495.68,101982.72,63739.2,38243.52,0.07448979591836735,0.37244897959183676,0.7448979591836735,4.0,1.6666666666666667,0.1,0
Government,United States of America,Velo,low,1566.0,120.0,20.0,31320.0,626.4,30693.6,15660.0,15033.6,,10, October ,2014,15033.6,306936.0,61387.200000000004,245548.80000000002,153468.0,92080.8,0.0489795918367347,0.24489795918367346,0.489795918367347,4.0,1.6666666666666665,0.09999999999999999,0
Government,Germany,Velo,low,2966.0,120.0,350.0,1038100.0,20762.0,1017338.0,771160.0,246178.0,,10, October ,2013,246178.0,10173380.0,2034676.0,8138704.0,5086690.0,3052014.0,0.024198250728862974,0.12099125364431487,0.24198250728862974,4.0,1.6666666666666667,0.1,1
Government,Germany,Velo,low,2877.0,120.0,350.0,1006950.0,20139.0,986811.0,748020.0,238791.0,,10, October ,2014,238791.0,9868110.0,1973622.0,7894488.0,4934055.0,2960433.0,0.024198250728862974,0.12099125364431487,0.24198250728862974,4.0,1.6666666666666667,0.1,1
Enterprise,Germany,Velo,low,809.0,120.0,125.0,101125.0,2022.5,99102.5,97080.0,2022.5,,10, October ,2013,2022.5,991025.0,198205.0,792820.0,495512.5,297307.5,0.0020408163265306124,0.01020408163265306,0.02040816326530612,4.0,1.6666666666666667,0.1,1
Enterprise,Mexico,Velo,low,2145.0,120.0,125.0,268125.0,5362.5,262762.5,257400.0,5362.5,,10, October ,2013,5362.5,2627625.0,525525.0,2102100.0,1313812.5,788287.5,0.0020408163265306124,0.01020408163265306,0.02040816326530612,4.0,1.6666666666666667,0.1,1
Channel Partners,France,Velo,low,1055.0,120.0,12.0,12660.0,253.2,12406.8,3165.0,9241.8,,12, December ,2014,9241.8,124068.0,24813.600000000002,99254.40000000001,62034.0,37220.4,0.07448979591836734,0.37244897959183665,0.7448979591836734,4.0,1.6666666666666665,0.09999999999999999,0
Government,Mexico,Velo,low,544.0,120.0,20.0,10880.0,217.6,10662.4,5440.0,5222.4,,12, December ,2013,5222.4,106624.0,21324.800000000003,85299.20000000001,53312.0,31987.199999999997,0.04897959183673469,0.2448979591836734,0.4897959183673469,4.0,1.6666666666666667,0.09999999999999999,0
Channel Partners,Mexico,Velo,low,1084.0,120.0,12.0,13008.0,260.16,12747.84,3252.0,9495.84,,12, December ,2014,9495.84,127478.4,25495.68,101982.72,63739.2,38243.52,0.07448979591836735,0.37244897959183676,0.7448979591836735,4.0,1.6666666666666667,0.1,0
Enterprise,Mexico,VTT,low,662.0,250.0,125.0,82750.0,1655.0,81095.0,79440.0,1655.0,,6, June ,2014,1655.0,810950.0,162190.0,648760.0,405475.0,243285.0,0.0020408163265306124,0.01020408163265306,0.02040816326530612,4.0,1.6666666666666667,0.1,1
Small Business,Germany,VTT,low,214.0,250.0,300.0,64200.0,1284.0,62916.0,53500.0,9416.0,,10, October ,2013,9416.0,629160.0,125832.0,503328.0,314580.0,188748.0,0.014965986394557823,0.07482993197278912,0.14965986394557823,4.0,1.6666666666666667,0.1,1
Government,Germany,VTT,low,2877.0,250.0,350.0,1006950.0,20139.0,986811.0,748020.0,238791.0,,10, October ,2014,238791.0,9868110.0,1973622.0,7894488.0,4934055.0,2960433.0,0.024198250728862974,0.12099125364431487,0.24198250728862974,4.0,1.6666666666666667,0.1,1
Enterprise,Canada,VTT,low,2729.0,250.0,125.0,341125.0,6822.5,334302.5,327480.0,6822.5,,12, December ,2014,6822.5,3343025.0,668605.0,2674420.0,1671512.5,1002907.5,0.0020408163265306124,0.01020408163265306,0.02040816326530612,4.0,1.6666666666666667,0.1,1
Government,United States of America,VTT,low,266.0,250.0,350.0,93100.0,1862.0,91238.0,69160.0,22078.0,,12, December ,2013,22078.0,912380.0,182476.0,729904.0,456190.0,273714.0,0.024198250728862974,0.12099125364431487,0.24198250728862974,4.0,1.6666666666666667,0.1,1
Government,Mexico,VTT,low,1940.0,250.0,350.0,679000.0,13580.0,665420.0,504400.0,161020.0,,12, December ,2013,161020.0,6654200.0,1330840.0,5323360.0,3327100.0,1996260.0,0.024198250728862974,0.12099125364431487,0.24198250728862974,4.0,1.6666666666666667,0.1,1
Small Business,Germany,Amarilla,low,259.0,260.0,300.0,77700.0,1554.0,76146.0,64750.0,11396.0,,3, March ,2014,11396.0,761460.0,152292.0,609168.0,380730.0,228438.0,0.014965986394557823,0.07482993197278912,0.14965986394557823,4.0,1.6666666666666667,0.1,1
Small Business,Mexico,Amarilla,low,1101.0,260.0,300.0,330300.0,6606.0,323694.0,275250.0,48444.0,,3, March ,2014,48444.0,3236940.0,647388.0,2589552.0,1618470.0,971082.0,0.014965986394557823,0.07482993197278912,0.14965986394557823,4.0,1.6666666666666667,0.1,1
Enterprise,Germany,Amarilla,low,2276.0,260.0,125.0,284500.0,5690.0,278810.0,273120.0,5690.0,,5, May ,2014,5690.0,2788100.0,557620.0,2230480.0,1394050.0,836430.0,0.0020408163265306124,0.01020408163265306,0.02040816326530612,4.0,1.6666666666666667,0.1,1
Government,Germany,Amarilla,low,2966.0,260.0,350.0,1038100.0,20762.0,1017338.0,771160.0,246178.0,,10, October ,2013,246178.0,10173380.0,2034676.0,8138704.0,5086690.0,3052014.0,0.024198250728862974,0.12099125364431487,0.24198250728862974,4.0,1.6666666666666667,0.1,1
Government,United States of America,Amarilla,low,1236.0,260.0,20.0,24720.0,494.4,24225.6,12360.0,11865.6,,11, November ,2014,11865.6,242256.0,48451.200000000004,193804.80000000002,121128.0,72676.8,0.0489795918367347,0.24489795918367346,0.489795918367347,4.0,1.6666666666666665,0.09999999999999999,0
Government,France,Amarilla,low,941.0,260.0,20.0,18820.0,376.4,18443.6,9410.0,9033.6,,11, November ,2014,9033.6,184436.0,36887.200000000004,147548.80000000002,92218.0,55330.799999999996,0.0489795918367347,0.24489795918367346,0.489795918367347,4.0,1.6666666666666667,0.09999999999999999,0
Small Business,Canada,Amarilla,low,1916.0,260.0,300.0,574800.0,11496.0,563304.0,479000.0,84304.0,,12, December ,2014,84304.0,5633040.0,1126608.0,4506432.0,2816520.0,1689912.0,0.014965986394557823,0.07482993197278912,0.14965986394557823,4.0,1.6666666666666667,0.1,1
Enterprise,France,Carretera,low,4243.5,3.0,125.0,530437.5,15913.13,514524.38,509220.0,5304.38,,4, April ,2014,5304.38,5145243.8,1029048.76,4116195.04,2572621.9,1543573.14,0.0010309287968045364,0.0051546439840226815,0.010309287968045363,4.0,1.6666666666666667,0.1,1
Government,Germany,Carretera,low,2580.0,3.0,20.0,51600.0,1548.0,50052.0,25800.0,24252.0,,4, April ,2014,24252.0,500520.0,100104.0,400416.0,250260.0,150156.0,0.04845360824742268,0.2422680412371134,0.4845360824742268,4.0,1.6666666666666667,0.1,0
Small Business,Germany,Carretera,low,689.0,3.0,300.0,206700.0,6201.0,200499.0,172250.0,28249.0,,6, June ,2014,28249.0,2004990.0,400998.0,1603992.0,1002495.0,601497.0,0.014089347079037801,0.070446735395189,0.140893470790378,4.0,1.6666666666666667,0.1,1
Channel Partners,United States of America,Carretera,low,1947.0,3.0,12.0,23364.0,700.92,22663.08,5841.0,16822.08,,9, September ,2014,16822.08,226630.80000000002,45326.16,181304.64,113315.40000000001,67989.24,0.07422680412371134,0.3711340206185567,0.7422680412371134,4.0,1.6666666666666667,0.1,0
Channel Partners,Canada,Carretera,low,908.0,3.0,12.0,10896.0,326.88,10569.12,2724.0,7845.12,,12, December ,2013,7845.12,105691.20000000001,21138.240000000005,84552.96000000002,52845.600000000006,31707.36,0.07422680412371133,0.3711340206185566,0.7422680412371133,4.0,1.6666666666666667,0.09999999999999999,0
Government,Germany,Montana,low,1958.0,5.0,7.0,13706.0,411.18,13294.82,9790.0,3504.82,,2, February ,2014,3504.82,132948.2,26589.640000000003,106358.56000000001,66474.1,39884.46,0.026362297496318115,0.13181148748159058,0.26362297496318116,4.0,1.6666666666666667,0.09999999999999999,1
Channel Partners,France,Montana,low,1901.0,5.0,12.0,22812.0,684.36,22127.64,5703.0,16424.64,,6, June ,2014,16424.64,221276.4,44255.28,177021.12,110638.2,66382.92,0.07422680412371134,0.3711340206185567,0.7422680412371134,4.0,1.6666666666666667,0.1,0
Government,France,Montana,low,544.0,5.0,7.0,3808.0,114.24,3693.76,2720.0,973.76,,9, September ,2014,973.76,36937.600000000006,7387.520000000001,29550.080000000005,18468.800000000003,11081.28,0.02636229749631811,0.13181148748159055,0.26362297496318116,4.0,1.6666666666666667,0.09999999999999999,1
Government,Germany,Montana,low,1797.0,5.0,350.0,628950.0,18868.5,610081.5,467220.0,142861.5,,9, September ,2013,142861.5,6100815.0,1220163.0,4880652.0,3050407.5,1830244.5,0.02341678939617084,0.1170839469808542,0.2341678939617084,4.0,1.6666666666666667,0.1,1
Enterprise,France,Montana,low,1287.0,5.0,125.0,160875.0,4826.25,156048.75,154440.0,1608.75,,12, December ,2014,1608.75,1560487.5,312097.5,1248390.0,780243.75,468146.25,0.0010309278350515464,0.005154639175257732,0.010309278350515464,4.0,1.6666666666666667,0.1,1
Enterprise,Germany,Montana,low,1706.0,5.0,125.0,213250.0,6397.5,206852.5,204720.0,2132.5,,12, December ,2014,2132.5,2068525.0,413705.0,1654820.0,1034262.5,620557.5,0.0010309278350515464,0.005154639175257732,0.010309278350515464,4.0,1.6666666666666667,0.1,1
Small Business,France,Paseo,low,2434.5,10.0,300.0,730350.0,21910.5,708439.5,608625.0,99814.5,,1, January ,2014,99814.5,7084395.0,1416879.0,5667516.0,3542197.5,2125318.5,0.014089347079037801,0.070446735395189,0.140893470790378,4.0,1.6666666666666667,0.1,1
Enterprise,Canada,Paseo,low,1774.0,10.0,125.0,221750.0,6652.5,215097.5,212880.0,2217.5,,3, March ,2014,2217.5,2150975.0,430195.0,1720780.0,1075487.5,645292.5,0.0010309278350515464,0.005154639175257732,0.010309278350515464,4.0,1.6666666666666667,0.1,1
Channel Partners,France,Paseo,low,1901.0,10.0,12.0,22812.0,684.36,22127.64,5703.0,16424.64,,6, June ,2014,16424.64,221276.4,44255.28,177021.12,110638.2,66382.92,0.07422680412371134,0.3711340206185567,0.7422680412371134,4.0,1.6666666666666667,0.1,0
Small Business,Germany,Paseo,low,689.0,10.0,300.0,206700.0,6201.0,200499.0,172250.0,28249.0,,6, June ,2014,28249.0,2004990.0,400998.0,1603992.0,1002495.0,601497.0,0.014089347079037801,0.070446735395189,0.140893470790378,4.0,1.6666666666666667,0.1,1
Enterprise,Germany,Paseo,low,1570.0,10.0,125.0,196250.0,5887.5,190362.5,188400.0,1962.5,,6, June ,2014,1962.5,1903625.0,380725.0,1522900.0,951812.5,571087.5,0.0010309278350515464,0.005154639175257732,0.010309278350515464,4.0,1.6666666666666667,0.1,1
Channel Partners,United States of America,Paseo,low,1369.5,10.0,12.0,16434.0,493.02,15940.98,4108.5,11832.48,,7, July ,2014,11832.48,159409.8,31881.96,127527.84,79704.9,47822.939999999995,0.07422680412371134,0.3711340206185567,0.7422680412371134,4.0,1.6666666666666667,0.1,0
Enterprise,Canada,Paseo,low,2009.0,10.0,125.0,251125.0,7533.75,243591.25,241080.0,2511.25,,10, October ,2014,2511.25,2435912.5,487182.5,1948730.0,1217956.25,730773.75,0.0010309278350515464,0.005154639175257732,0.010309278350515464,4.0,1.6666666666666667,0.1,1
Midmarket,Germany,Paseo,low,1945.0,10.0,15.0,29175.0,875.25,28299.75,19450.0,8849.75,,10, October ,2013,8849.75,282997.5,56599.5,226398.0,141498.75,84899.25,0.03127147766323024,0.1563573883161512,0.3127147766323024,4.0,1.6666666666666667,0.1,1
Enterprise,France,Paseo,low,1287.0,10.0,125.0,160875.0,4826.25,156048.75,154440.0,1608.75,,12, December ,2014,1608.75,1560487.5,312097.5,1248390.0,780243.75,468146.25,0.0010309278350515464,0.005154639175257732,0.010309278350515464,4.0,1.6666666666666667,0.1,1
Enterprise,Germany,Paseo,low,1706.0,10.0,125.0,213250.0,6397.5,206852.5,204720.0,2132.5,,12, December ,2014,2132.5,2068525.0,413705.0,1654820.0,1034262.5,620557.5,0.0010309278350515464,0.005154639175257732,0.010309278350515464,4.0,1.6666666666666667,0.1,1
Enterprise,Canada,Velo,low,2009.0,120.0,125.0,251125.0,7533.75,243591.25,241080.0,2511.25,,10, October ,2014,2511.25,2435912.5,487182.5,1948730.0,1217956.25,730773.75,0.0010309278350515464,0.005154639175257732,0.010309278350515464,4.0,1.6666666666666667,0.1,1
Small Business,United States of America,VTT,low,2844.0,250.0,300.0,853200.0,25596.0,827604.0,711000.0,116604.0,,2, February ,2014,116604.0,8276040.0,1655208.0,6620832.0,4138020.0,2482812.0,0.014089347079037801,0.070446735395189,0.140893470790378,4.0,1.6666666666666667,0.1,1
Channel Partners,Mexico,VTT,low,1916.0,250.0,12.0,22992.0,689.76,22302.24,5748.0,16554.24,,4, April ,2014,16554.24,223022.40000000002,44604.48000000001,178417.92000000004,111511.20000000001,66906.72,0.07422680412371134,0.37113402061855666,0.7422680412371134,4.0,1.6666666666666667,0.09999999999999999,0
Enterprise,Germany,VTT,low,1570.0,250.0,125.0,196250.0,5887.5,190362.5,188400.0,1962.5,,6, June ,2014,1962.5,1903625.0,380725.0,1522900.0,951812.5,571087.5,0.0010309278350515464,0.005154639175257732,0.010309278350515464,4.0,1.6666666666666667,0.1,1
Small Business,Canada,VTT,low,1874.0,250.0,300.0,562200.0,16866.0,545334.0,468500.0,76834.0,,8, August ,2014,76834.0,5453340.0,1090668.0,4362672.0,2726670.0,1636002.0,0.014089347079037801,0.070446735395189,0.140893470790378,4.0,1.6666666666666667,0.1,1
Government,Mexico,VTT,low,1642.0,250.0,350.0,574700.0,17241.0,557459.0,426920.0,130539.0,,8, August ,2014,130539.0,5574590.0,1114918.0,4459672.0,2787295.0,1672377.0,0.02341678939617084,0.1170839469808542,0.2341678939617084,4.0,1.6666666666666667,0.1,1
Midmarket,Germany,VTT,low,1945.0,250.0,15.0,29175.0,875.25,28299.75,19450.0,8849.75,,10, October ,2013,8849.75,282997.5,56599.5,226398.0,141498.75,84899.25,0.03127147766323024,0.1563573883161512,0.3127147766323024,4.0,1.6666666666666667,0.1,1
Government,Canada,Carretera,low,831.0,3.0,20.0,16620.0,498.6,16121.4,8310.0,7811.4,,5, May ,2014,7811.4,161214.0,32242.800000000003,128971.20000000001,80607.0,48364.2,0.048453608247422675,0.24226804123711337,0.4845360824742268,4.0,1.6666666666666667,0.09999999999999999,0
Government,Mexico,Paseo,low,1760.0,10.0,7.0,12320.0,369.6,11950.4,8800.0,3150.4,,9, September ,2013,3150.4,119504.0,23900.800000000003,95603.20000000001,59752.0,35851.2,0.026362297496318115,0.13181148748159055,0.26362297496318116,4.0,1.6666666666666667,0.09999999999999999,1
Government,Canada,Velo,low,3850.5,120.0,20.0,77010.0,2310.3,74699.7,38505.0,36194.7,,4, April ,2014,36194.7,746997.0,149399.4,597597.6,373498.5,224099.1,0.048453608247422675,0.2422680412371134,0.4845360824742268,4.0,1.6666666666666665,0.09999999999999999,0
Channel Partners,Germany,VTT,low,2479.0,250.0,12.0,29748.0,892.44,28855.56,7437.0,21418.56,,1, January ,2014,21418.56,288555.60000000003,57711.12000000001,230844.48000000004,144277.80000000002,86566.68000000001,0.07422680412371134,0.37113402061855666,0.7422680412371134,4.0,1.6666666666666667,0.09999999999999999,0
